channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
mycodeschool,Exponentiation - Time Complexity analysis of recursion,https://www.youtube.com/watch?v=VHcZtdp5054,10/18/12,8:28,92539,1042,41,exponentiationtimecomplexityanalysisofrecursion.txt,2
mycodeschool,"Exponentiation - Calculate Pow(x,n) using recursion",https://www.youtube.com/watch?v=wAyrtLAeWvI,10/15/12,8:04,165511,1823,82,exponentiationcalculatepowxnusingrecursion.txt,2
mycodeschool,Modular exponentiation - using Recursion,https://www.youtube.com/watch?v=nO7_qu2kd1Q,10/15/12,7:35,105392,1100,54,modularexponentiationusingrecursion.txt,2
mycodeschool,Fibonacci Sequence - Anatomy of recursion and space complexity analysis,https://www.youtube.com/watch?v=dxyYP3BSdcQ,10/11/12,9:39,236113,3050,83,fibonaccisequenceanatomyofrecursionandspacecomplexityanalysis.txt,2
mycodeschool,Time Complexity analysis of recursion - Fibonacci Sequence,https://www.youtube.com/watch?v=pqivnzmSbq4,10/10/12,9:28,353260,3305,134,timecomplexityanalysisofrecursionfibonaccisequence.txt,2
mycodeschool,Time and space complexity analysis of recursive programs - using factorial,https://www.youtube.com/watch?v=ncpTxqK35PI,10/10/12,8:03,442910,4258,128,timeandspacecomplexityanalysisofrecursiveprogramsusingfactorial.txt,2
mycodeschool,Fibonacci Sequence - Recursion with memoization,https://www.youtube.com/watch?v=UxICsjrdlJA,10/1/12,9:12,197475,2027,83,fibonaccisequencerecursionwithmemoization.txt,2
mycodeschool,Why recursion is not always good,https://www.youtube.com/watch?v=GM9sA5PtznY,9/25/12,8:27,143960,1621,50,whyrecursionisnotalwaysgood.txt,2
mycodeschool,Recursion basics - using factorial,https://www.youtube.com/watch?v=_OmRGjbyzno,9/23/12,8:41,326095,2706,125,recursionbasicsusingfactorial.txt,2
mycodeschool,Convert a number from decimal to binary.,https://www.youtube.com/watch?v=4vNlt_EDw1Q,9/19/12,7:38,96247,773,28,convertanumberfromdecimaltobinary.txt,2
mycodeschool,What is binary number system,https://www.youtube.com/watch?v=5OBZYhJnne0,9/17/12,5:33,278516,2113,66,whatisbinarynumbersystem.txt,2
mycodeschool,Verify a Prime number - Trial division method,https://www.youtube.com/watch?v=7VPA-HjjUmU,9/13/12,6:51,117490,1254,35,verifyaprimenumbertrialdivisionmethod.txt,2
mycodeschool,Time complexity of a computer program,https://www.youtube.com/watch?v=V42FBiohc6c,9/11/12,9:42,675639,6243,227,timecomplexityofacomputerprogram.txt,2
